record_id,operation_date,site_id,site_name,business_unit,site_type,country,throughput_value,throughput_unit,throughput_target,uptime_pct,energy_consumed_mwh,emissions_tco2e,outage_flag,latitude,longitude
1848,2025-12-08,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.62,kbbl/d,250.0,100.0,647.3,11.24,0,3.16,101.71
1849,2025-12-09,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,254.66,kbbl/d,250.0,96.9,942.2,12.31,0,3.16,101.71
1850,2025-12-10,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,268.94,kbbl/d,250.0,100.0,776.0,13.84,0,3.16,101.71
1851,2025-12-11,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,257.69,kbbl/d,250.0,98.34,942.0,11.93,0,3.16,101.71
1852,2025-12-12,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,266.03,kbbl/d,250.0,99.95,940.3,13.13,0,3.16,101.71
1853,2025-12-13,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,257.33,kbbl/d,250.0,98.2,902.8,13.2,0,3.16,101.71
1854,2025-12-14,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,240.41,kbbl/d,250.0,100.0,866.9,13.1,0,3.16,101.71
1855,2025-12-15,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,223.19,kbbl/d,250.0,95.49,753.2,11.45,0,3.16,101.71
1856,2025-12-16,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,266.82,kbbl/d,250.0,100.0,709.1,13.03,0,3.16,101.71
1857,2025-12-17,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,233.11,kbbl/d,250.0,99.1,794.3,11.96,0,3.16,101.71
1858,2025-12-18,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,238.89,kbbl/d,250.0,98.76,853.0,11.34,0,3.16,101.71
1859,2025-12-19,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,261.44,kbbl/d,250.0,100.0,1056.4,13.49,0,3.16,101.71
1860,2025-12-20,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,255.54,kbbl/d,250.0,100.0,934.9,11.76,0,3.16,101.71
1861,2025-12-21,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.28,kbbl/d,250.0,97.02,668.4,11.78,0,3.16,101.71
1862,2025-12-22,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.46,kbbl/d,250.0,100.0,1021.0,11.96,0,3.16,101.71
1863,2025-12-23,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.88,kbbl/d,250.0,100.0,611.2,12.6,0,3.16,101.71
1864,2025-12-24,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,236.45,kbbl/d,250.0,97.49,1020.7,12.55,0,3.16,101.71
1865,2025-12-25,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,221.61,kbbl/d,250.0,96.18,633.2,11.23,0,3.16,101.71
1866,2025-12-26,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,269.75,kbbl/d,250.0,100.0,935.4,13.8,0,3.16,101.71
1867,2025-12-27,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.77,kbbl/d,250.0,99.76,939.2,12.79,0,3.16,101.71
1868,2025-12-28,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,247.84,kbbl/d,250.0,98.95,695.1,13.3,0,3.16,101.71
1869,2025-12-29,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.15,kbbl/d,250.0,98.52,741.9,11.1,0,3.16,101.71
1870,2025-12-30,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,249.26,kbbl/d,250.0,100.0,1098.4,12.09,0,3.16,101.71
1871,2025-12-31,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,236.19,kbbl/d,250.0,97.69,942.5,11.8,0,3.16,101.71
1872,2026-01-01,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.04,kbbl/d,250.0,97.1,891.2,12.39,0,3.16,101.71
1873,2026-01-02,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.2,kbbl/d,250.0,99.38,895.6,12.86,0,3.16,101.71
1874,2026-01-03,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,249.51,kbbl/d,250.0,100.0,1064.3,12.29,0,3.16,101.71
1875,2026-01-04,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,242.83,kbbl/d,250.0,92.46,909.6,12.4,0,3.16,101.71
1876,2026-01-05,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,245.64,kbbl/d,250.0,96.21,645.7,11.46,0,3.16,101.71
1877,2026-01-06,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.02,kbbl/d,250.0,97.43,896.5,11.7,0,3.16,101.71
1878,2026-01-07,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.55,kbbl/d,250.0,94.45,590.2,10.79,0,3.16,101.71
1879,2026-01-08,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.1,kbbl/d,250.0,93.3,784.9,11.16,0,3.16,101.71
1880,2026-01-09,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,224.1,kbbl/d,250.0,95.41,703.0,10.11,0,3.16,101.71
1881,2026-01-10,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,248.62,kbbl/d,250.0,100.0,1017.0,13.42,0,3.16,101.71
1882,2026-01-11,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,240.71,kbbl/d,250.0,95.87,651.3,11.5,0,3.16,101.71
1883,2026-01-12,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.33,kbbl/d,250.0,100.0,1119.6,12.14,0,3.16,101.71
1884,2026-01-13,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,229.89,kbbl/d,250.0,94.72,721.9,10.8,0,3.16,101.71
1885,2026-01-14,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,249.95,kbbl/d,250.0,100.0,1119.9,12.3,0,3.16,101.71
1886,2026-01-15,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.03,kbbl/d,250.0,99.48,891.4,11.68,0,3.16,101.71
1887,2026-01-16,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,264.24,kbbl/d,250.0,100.0,1182.7,14.3,0,3.16,101.71
1888,2026-01-17,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.31,kbbl/d,250.0,99.8,1150.4,12.04,0,3.16,101.71
1889,2026-01-18,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,224.14,kbbl/d,250.0,96.29,603.0,11.89,0,3.16,101.71
1890,2026-01-19,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,240.54,kbbl/d,250.0,97.77,869.0,11.58,0,3.16,101.71
1891,2026-01-20,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,245.73,kbbl/d,250.0,100.0,956.6,12.17,0,3.16,101.71
1892,2026-01-21,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.14,kbbl/d,250.0,99.66,912.1,11.06,0,3.16,101.71
1893,2026-01-22,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,226.17,kbbl/d,250.0,98.16,613.0,10.91,0,3.16,101.71
1894,2026-01-23,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.55,kbbl/d,250.0,97.02,992.4,11.23,0,3.16,101.71
1895,2026-01-24,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,266.94,kbbl/d,250.0,99.02,1166.1,14.33,0,3.16,101.71
1896,2026-01-25,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,264.36,kbbl/d,250.0,98.68,700.6,12.77,0,3.16,101.71
1897,2026-01-26,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,255.25,kbbl/d,250.0,97.24,775.9,11.92,0,3.16,101.71
1898,2026-01-27,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.97,kbbl/d,250.0,97.16,1029.4,13.85,0,3.16,101.71
1899,2026-01-28,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,243.42,kbbl/d,250.0,98.74,826.1,11.25,0,3.16,101.71
1900,2026-01-29,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.07,kbbl/d,250.0,95.17,805.0,13.39,0,3.16,101.71
1901,2026-01-30,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,232.59,kbbl/d,250.0,96.69,719.3,10.66,0,3.16,101.71
1902,2026-01-31,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.41,kbbl/d,250.0,100.0,755.3,11.88,0,3.16,101.71
1903,2026-02-01,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,222.63,kbbl/d,250.0,95.79,562.4,10.5,0,3.16,101.71
1904,2026-02-02,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.65,kbbl/d,250.0,98.87,867.4,11.85,0,3.16,101.71
1905,2026-02-03,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.13,kbbl/d,250.0,99.51,809.4,12.84,0,3.16,101.71
1906,2026-02-04,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,221.76,kbbl/d,250.0,92.88,715.7,12.14,0,3.16,101.71
1907,2026-02-05,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.19,kbbl/d,250.0,98.26,999.5,11.54,0,3.16,101.71
1908,2026-02-06,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,263.52,kbbl/d,250.0,99.52,1000.5,12.25,0,3.16,101.71
1909,2026-02-07,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.8,kbbl/d,250.0,100.0,774.5,14.01,0,3.16,101.71
1910,2026-02-08,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,248.11,kbbl/d,250.0,100.0,752.1,13.46,0,3.16,101.71
1911,2026-02-09,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.98,kbbl/d,250.0,99.08,686.2,12.25,0,3.16,101.71
1912,2026-02-10,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,233.91,kbbl/d,250.0,100.0,888.2,12.24,0,3.16,101.71
1913,2026-02-11,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,239.52,kbbl/d,250.0,99.07,791.7,12.2,0,3.16,101.71
1914,2026-02-12,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.33,kbbl/d,250.0,95.76,934.3,13.45,0,3.16,101.71
1915,2026-02-13,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,228.71,kbbl/d,250.0,98.53,588.1,10.9,0,3.16,101.71
1916,2026-02-14,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,254.46,kbbl/d,250.0,99.86,1000.4,12.45,0,3.16,101.71
1917,2026-02-15,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,258.01,kbbl/d,250.0,99.48,1098.9,12.3,0,3.16,101.71
1918,2026-02-16,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,238.95,kbbl/d,250.0,98.93,882.4,12.51,0,3.16,101.71
1919,2026-02-17,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,240.54,kbbl/d,250.0,96.17,938.3,11.97,0,3.16,101.71
1920,2026-02-18,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,242.5,kbbl/d,250.0,99.96,639.9,11.37,0,3.16,101.71
1921,2026-02-19,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,229.54,kbbl/d,250.0,97.4,579.7,11.42,0,3.16,101.71
1922,2026-02-20,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,231.4,kbbl/d,250.0,99.28,892.8,12.39,0,3.16,101.71
1923,2026-02-21,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,268.78,kbbl/d,250.0,100.0,985.4,13.41,0,3.16,101.71
1924,2026-02-22,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,252.69,kbbl/d,250.0,100.0,1132.3,13.48,0,3.16,101.71
1925,2026-02-23,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,236.69,kbbl/d,250.0,100.0,661.1,10.87,0,3.16,101.71
1926,2026-02-24,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,254.68,kbbl/d,250.0,98.18,1140.9,12.12,0,3.16,101.71
1927,2026-02-25,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,234.02,kbbl/d,250.0,95.69,591.4,11.36,0,3.16,101.71
1928,2026-02-26,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,264.28,kbbl/d,250.0,100.0,1137.5,13.47,0,3.16,101.71
1929,2026-02-27,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.36,kbbl/d,250.0,95.7,974.7,11.14,0,3.16,101.71
1930,2026-02-28,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.67,kbbl/d,250.0,100.0,823.8,11.18,0,3.16,101.71
1931,2026-03-01,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.93,kbbl/d,250.0,95.54,827.0,13.47,0,3.16,101.71
1932,2026-03-02,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,268.62,kbbl/d,250.0,100.0,1142.8,13.91,0,3.16,101.71
1933,2026-03-03,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,241.57,kbbl/d,250.0,97.42,1066.9,12.14,0,3.16,101.71
1934,2026-03-04,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,236.22,kbbl/d,250.0,96.16,787.7,12.98,0,3.16,101.71
1935,2026-03-05,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,217.05,kbbl/d,250.0,93.7,768.4,10.51,0,3.16,101.71
1936,2026-03-06,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,257.72,kbbl/d,250.0,95.9,1052.7,12.34,0,3.16,101.71
1937,2026-03-07,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,248.8,kbbl/d,250.0,99.54,963.1,12.36,0,3.16,101.71
1938,2026-03-08,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.57,kbbl/d,250.0,100.0,797.2,12.29,0,3.16,101.71
1939,2026-03-09,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,225.3,kbbl/d,250.0,97.69,581.7,10.78,0,3.16,101.71
1940,2026-03-10,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,247.21,kbbl/d,250.0,100.0,944.5,11.13,0,3.16,101.71
1941,2026-03-11,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,241.86,kbbl/d,250.0,99.12,741.7,12.96,0,3.16,101.71
1942,2026-03-12,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,230.15,kbbl/d,250.0,98.59,700.0,12.65,0,3.16,101.71
1943,2026-03-13,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,245.75,kbbl/d,250.0,96.98,654.0,11.6,0,3.16,101.71
1944,2026-03-14,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.31,kbbl/d,250.0,95.63,817.2,13.36,0,3.16,101.71
1945,2026-03-15,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,240.45,kbbl/d,250.0,100.0,746.4,11.57,0,3.16,101.71
1946,2026-03-16,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.72,kbbl/d,250.0,97.47,954.0,11.59,0,3.16,101.71
1947,2026-03-17,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,243.17,kbbl/d,250.0,96.43,754.3,11.15,0,3.16,101.71
1948,2026-03-18,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.84,kbbl/d,250.0,96.25,1002.8,11.64,0,3.16,101.71
1949,2026-03-19,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,238.15,kbbl/d,250.0,96.15,744.6,12.94,0,3.16,101.71
1950,2026-03-20,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,236.53,kbbl/d,250.0,95.83,785.4,10.71,0,3.16,101.71
1951,2026-03-21,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.46,kbbl/d,250.0,98.94,887.1,13.95,0,3.16,101.71
1952,2026-03-22,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,245.02,kbbl/d,250.0,97.82,674.9,12.36,0,3.16,101.71
1953,2026-03-23,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,241.73,kbbl/d,250.0,100.0,969.5,11.83,0,3.16,101.71
1954,2026-03-24,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.0,kbbl/d,250.0,100.0,906.4,12.07,0,3.16,101.71
1955,2026-03-25,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.48,kbbl/d,250.0,98.59,986.0,12.54,0,3.16,101.71
1956,2026-03-26,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,237.65,kbbl/d,250.0,97.7,623.1,12.45,0,3.16,101.71
1957,2026-03-27,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.57,kbbl/d,250.0,100.0,676.4,12.21,0,3.16,101.71
1958,2026-03-28,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,234.75,kbbl/d,250.0,98.24,904.1,12.56,0,3.16,101.71
1959,2026-03-29,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,231.53,kbbl/d,250.0,95.5,1036.9,10.43,0,3.16,101.71
1960,2026-03-30,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,225.29,kbbl/d,250.0,97.95,835.3,10.41,0,3.16,101.71
1961,2026-03-31,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,231.69,kbbl/d,250.0,97.28,798.7,12.36,0,3.16,101.71
1962,2026-04-01,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,245.24,kbbl/d,250.0,99.62,1095.1,13.05,0,3.16,101.71
1963,2026-04-02,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,248.99,kbbl/d,250.0,98.86,1031.7,12.9,0,3.16,101.71
1964,2026-04-03,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,246.38,kbbl/d,250.0,96.45,707.0,13.1,0,3.16,101.71
1965,2026-04-04,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,228.86,kbbl/d,250.0,96.63,911.6,11.55,0,3.16,101.71
1966,2026-04-05,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,261.65,kbbl/d,250.0,97.5,912.1,13.52,0,3.16,101.71
1967,2026-04-06,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,257.91,kbbl/d,250.0,100.0,700.1,12.68,0,3.16,101.71
1968,2026-04-07,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,252.57,kbbl/d,250.0,100.0,637.0,12.13,0,3.16,101.71
1969,2026-04-08,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,262.81,kbbl/d,250.0,98.9,982.8,11.94,0,3.16,101.71
1970,2026-04-09,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,258.92,kbbl/d,250.0,100.0,790.7,14.19,0,3.16,101.71
1971,2026-04-10,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,258.34,kbbl/d,250.0,97.77,905.8,12.53,0,3.16,101.71
1972,2026-04-11,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,250.41,kbbl/d,250.0,97.72,802.2,13.07,0,3.16,101.71
1973,2026-04-12,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.0,kbbl/d,250.0,98.99,1042.8,12.23,0,3.16,101.71
1974,2026-04-13,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,260.26,kbbl/d,250.0,97.6,986.5,12.69,0,3.16,101.71
1975,2026-04-14,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,256.36,kbbl/d,250.0,100.0,936.2,13.91,0,3.16,101.71
1976,2026-04-15,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.97,kbbl/d,250.0,97.12,1040.7,11.44,0,3.16,101.71
1977,2026-04-16,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,241.75,kbbl/d,250.0,98.21,626.1,12.94,0,3.16,101.71
1978,2026-04-17,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.75,kbbl/d,250.0,99.39,917.6,13.98,0,3.16,101.71
1979,2026-04-18,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,259.97,kbbl/d,250.0,99.1,1030.9,12.31,0,3.16,101.71
1980,2026-04-19,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,260.23,kbbl/d,250.0,100.0,869.2,11.88,0,3.16,101.71
1981,2026-04-20,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,234.58,kbbl/d,250.0,100.0,983.7,10.73,0,3.16,101.71
1982,2026-04-21,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,252.69,kbbl/d,250.0,94.66,794.0,13.14,0,3.16,101.71
1983,2026-04-22,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,257.28,kbbl/d,250.0,95.45,938.4,12.09,0,3.16,101.71
1984,2026-04-23,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,229.77,kbbl/d,250.0,96.52,648.9,12.21,0,3.16,101.71
1985,2026-04-24,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,235.8,kbbl/d,250.0,99.21,864.0,12.09,0,3.16,101.71
1986,2026-04-25,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,265.02,kbbl/d,250.0,99.73,853.1,13.01,0,3.16,101.71
1987,2026-04-26,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,232.88,kbbl/d,250.0,100.0,668.5,12.18,0,3.16,101.71
1988,2026-04-27,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,254.31,kbbl/d,250.0,96.59,925.9,12.65,0,3.16,101.71
1989,2026-04-28,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,244.9,kbbl/d,250.0,96.14,885.9,11.36,0,3.16,101.71
1990,2026-04-29,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,224.08,kbbl/d,250.0,96.24,595.2,11.84,0,3.16,101.71
1991,2026-04-30,TR-KL-DSK,PETCO Trading Desk KL,Trading,Trading Desk,Malaysia,233.52,kbbl/d,250.0,99.49,691.5,11.91,0,3.16,101.71
1992,2025-11-01,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,172.11,kbbl/d,180.0,99.58,672.4,7.86,0,51.51,-0.13
1993,2025-11-02,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,178.5,kbbl/d,180.0,92.26,472.9,9.06,0,51.51,-0.13
1994,2025-11-03,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,171.77,kbbl/d,180.0,96.99,448.9,8.93,0,51.51,-0.13
1995,2025-11-04,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,166.79,kbbl/d,180.0,93.09,723.0,7.94,0,51.51,-0.13
1996,2025-11-05,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,163.49,kbbl/d,180.0,93.3,658.8,7.58,0,51.51,-0.13
1997,2025-11-06,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,179.21,kbbl/d,180.0,95.97,779.3,9.25,0,51.51,-0.13
1998,2025-11-07,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,182.11,kbbl/d,180.0,94.4,784.6,9.48,0,51.51,-0.13
1999,2025-11-08,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,158.76,kbbl/d,180.0,95.29,708.4,8.65,0,51.51,-0.13
2000,2025-11-09,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,169.75,kbbl/d,180.0,93.54,745.7,8.1,0,51.51,-0.13
2001,2025-11-10,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,156.05,kbbl/d,180.0,93.65,548.5,8.04,0,51.51,-0.13
2002,2025-11-11,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,179.47,kbbl/d,180.0,92.71,456.4,8.18,0,51.51,-0.13
2003,2025-11-12,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,186.91,kbbl/d,180.0,98.91,667.0,10.02,0,51.51,-0.13
2004,2025-11-13,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,157.2,kbbl/d,180.0,94.08,633.7,8.17,0,51.51,-0.13
2005,2025-11-14,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,162.16,kbbl/d,180.0,91.16,450.1,8.01,0,51.51,-0.13
2006,2025-11-15,TR-LDN-DSK,PETCO Trading Desk London,Trading,Trading Desk,UK,165.52,kbbl/d,180.0,96.7,558.3,7.54,0,51.51,-0.13
